Fecha,Símbolo,Apertura,Máximo,Mínimo,Cierre,Volumen
2024-11-09,COST,341.54,355.67,331.43,340.15,1248076
2024-11-09,NFLX,304.61,321.52,286.55,319.89,4799174
2024-11-09,ASML,396.14,401.16,391.45,398.24,3864714
2024-11-09,TMUS,77.8,87.19,71.7,85.49,3327650
2024-11-09,CSCO,209.06,222.61,202.87,209.75,2624574
2024-11-09,PEP,145.17,159.39,126.35,143.57,1674280
2024-11-09,AZN,467.61,485.42,458.94,481.1,3996835
2024-11-09,LIN,219.89,239.06,202.95,220.6,4162908
2024-11-09,AMD,233.85,238.61,231.69,232.07,2473015
2024-11-09,ADBE,156.96,158.47,141.11,142.36,3495268
2024-11-09,ISRG,300.89,306.25,289.58,294.04,1887421
2024-11-09,INTU,230.33,244.11,226.33,230.1,719091
2024-11-09,QCOM,350.98,355.27,340.11,343.84,1938233
2024-11-09,TXN,184.1,199.3,178.62,192.92,4258974
2024-11-09,BKNG,116.26,133.4,110.82,124.91,4207084
2024-11-09,ARM,191.73,199.24,188.33,194.66,1453740
2024-11-09,CMCSA,382.39,393.51,364.43,385.17,2902397
2024-11-09,HON,274.76,283.86,271.4,278.11,2924316
2024-11-09,AMGN,358.48,367.32,352.53,363.56,4546686
2024-11-09,PDD,383.25,399.07,369.47,375.0,1069574
2024-11-09,AMAT,288.87,298.23,273.16,290.16,4858518
2024-11-09,PANW,450.54,466.54,434.83,438.3,2155113
2024-11-09,ADP,437.95,456.13,429.55,450.16,1578089
2024-11-09,VRTX,241.55,255.48,227.52,246.2,1674069
2024-11-09,GILD,273.96,276.92,267.37,268.81,4750151
2024-11-09,MU,58.52,63.32,46.19,49.14,2446232
2024-11-10,AAPL,433.69,438.18,420.73,434.59,2778887
2024-11-10,MSFT,60.15,69.3,51.36,68.07,4483779
2024-11-10,GOOGL,235.1,252.76,219.55,247.47,3532000
2024-11-10,AMZN,470.53,484.69,463.12,468.14,3729751
2024-11-10,NVDA,349.37,365.64,344.13,356.87,3607102
2024-11-10,META,104.42,121.37,87.56,90.62,3198319
2024-11-10,TSLA,288.85,293.95,282.98,283.21,2781920
2024-11-10,AVGO,210.13,218.37,206.38,215.65,585131
2024-11-10,COST,276.22,294.96,275.16,285.99,2442685
2024-11-10,NFLX,387.6,402.07,370.23,397.56,1073815
2024-11-10,ASML,355.02,356.37,350.27,350.39,3961709
2024-11-10,TMUS,461.88,469.56,453.7,463.46,1536049
2024-11-10,CSCO,436.15,454.0,432.62,437.3,4951128
2024-11-10,PEP,114.25,128.1,110.41,119.55,664869
2024-11-10,AZN,473.86,492.72,469.55,474.66,2652079
2024-11-10,LIN,298.95,308.83,294.24,297.65,1166621
2024-11-10,AMD,408.98,428.67,399.55,408.69,3553307
2024-11-10,ADBE,424.76,441.38,406.68,428.92,3154353
2024-11-10,ISRG,478.99,480.14,475.51,477.03,1763621
2024-11-10,INTU,262.74,276.78,253.08,258.37,583715
2024-11-10,QCOM,395.76,415.17,386.4,404.48,3058406
2024-11-10,TXN,328.59,348.42,321.61,346.05,3638644
2024-11-10,BKNG,85.44,102.84,81.42,89.21,1751408
2024-11-10,ARM,66.03,81.95,62.28,64.09,518085
2024-11-10,CMCSA,213.29,219.79,205.81,211.85,1885761
2024-11-10,HON,185.64,191.78,182.22,188.37,3479131
2024-11-10,AMGN,108.67,118.45,91.26,105.42,4281415
2024-11-10,PDD,388.9,392.19,370.72,378.96,2027382
2024-11-10,AMAT,426.21,443.76,412.47,434.88,4437394
2024-11-10,PANW,386.67,391.65,374.66,380.62,2379328
2024-11-10,ADP,125.64,137.9,116.45,129.55,2351521
2024-11-10,VRTX,481.44,499.02,463.19,482.69,587471
2024-11-10,GILD,299.1,314.55,296.24,302.06,2188474
2024-11-10,MU,306.68,311.88,304.1,308.88,738890
2024-11-11,AAPL,314.58,331.45,309.54,327.54,4759785
2024-11-11,MSFT,436.71,448.25,420.34,445.84,1015071
2024-11-11,GOOGL,394.54,412.88,378.1,392.05,601710
2024-11-11,AMZN,144.91,164.83,141.88,153.62,1341123
2024-11-11,NVDA,469.19,473.59,466.87,469.12,3463671
2024-11-11,META,365.28,371.7,359.0,363.59,1009262
2024-11-11,TSLA,127.62,146.25,118.86,122.78,2508516
2024-11-11,AVGO,136.59,142.54,126.17,135.37,2797732
2024-11-11,COST,400.4,418.44,394.26,397.48,4108370
2024-11-11,NFLX,251.44,252.59,249.31,250.01,1835143
2024-11-11,ASML,348.88,362.18,340.02,343.12,2531744
2024-11-11,TMUS,98.1,104.2,84.95,102.14,2057548
2024-11-11,CSCO,53.38,55.56,47.27,48.41,3152476
2024-11-11,PEP,149.13,151.62,137.49,143.03,2036854
2024-11-11,AZN,222.96,231.26,206.46,214.9,2984327
2024-11-11,LIN,485.54,504.14,468.62,483.17,3066048
2024-11-11,AMD,415.19,434.62,405.02,416.71,2709438
2024-11-11,ADBE,428.5,438.5,418.04,428.06,4885766
2024-11-11,ISRG,157.72,175.77,139.54,152.53,4870580
2024-11-11,INTU,69.27,82.26,60.66,65.37,4435134
2024-11-11,QCOM,88.66,90.65,80.6,88.14,1234101
2024-11-11,TXN,73.04,79.62,70.55,72.97,4955520
2024-11-11,BKNG,411.35,422.47,397.7,406.89,879859
2024-11-11,ARM,428.6,443.93,417.87,435.26,1949731
2024-11-11,CMCSA,60.58,64.07,57.18,58.46,4772443
2024-11-11,HON,330.44,333.01,328.61,329.88,1897429
2024-11-11,AMGN,265.37,273.44,248.76,268.77,2072966
2024-11-11,PDD,355.44,373.33,338.15,356.41,4439021
2024-11-11,AMAT,418.59,429.57,416.41,426.73,2763414
2024-11-11,PANW,65.32,77.16,46.16,51.33,1873939
2024-11-11,ADP,309.3,314.22,293.67,297.89,4545290
2024-11-11,VRTX,257.14,262.41,248.33,250.47,4610336
2024-11-11,GILD,309.71,328.01,292.44,297.65,3190500
2024-11-11,MU,209.73,221.92,201.16,212.46,3821391
2024-11-12,AAPL,250.84,256.95,242.63,242.78,4608060
2024-11-12,MSFT,144.16,152.19,135.3,139.63,2069999
2024-11-12,GOOGL,405.99,411.64,392.11,394.78,4052608
2024-11-12,AMZN,170.38,176.8,153.38,154.14,3093000
2024-11-12,NVDA,250.29,268.8,237.3,242.4,3707229
2024-11-12,META,318.8,338.22,299.82,317.06,605368
2024-11-12,TSLA,118.4,132.89,104.77,106.67,950203
2024-11-12,AVGO,372.52,379.59,362.18,372.3,4856784
2024-11-12,COST,372.21,381.85,365.14,374.58,3865562
2024-11-12,NFLX,340.21,359.84,332.53,336.07,1871973
2024-11-12,ASML,204.94,211.51,202.67,204.38,1191425
2024-11-12,TMUS,435.73,442.98,424.06,425.19,2672224
2024-11-12,CSCO,319.54,323.06,308.38,310.57,3636053
2024-11-12,PEP,263.88,278.29,256.12,276.27,3081409
2024-11-12,AZN,110.58,119.47,91.53,95.2,2305744
2024-11-12,LIN,242.46,249.91,235.94,236.13,1914098
2024-11-12,AMD,327.69,336.79,320.77,327.55,1684461
2024-11-12,ADBE,110.72,121.04,108.18,114.67,4175837
2024-11-12,ISRG,191.83,209.94,190.48,194.95,3915957
2024-11-12,INTU,380.97,400.13,364.22,389.57,2528657
2024-11-12,QCOM,489.76,500.23,472.86,490.76,4226796
2024-11-12,TXN,391.01,399.42,384.96,391.24,1027825
2024-11-12,BKNG,394.74,411.68,382.54,398.87,2882829
2024-11-12,ARM,371.5,390.29,353.88,386.16,3328866
2024-11-12,CMCSA,360.16,378.65,358.41,374.09,1108461
2024-11-12,HON,490.73,502.61,473.62,484.82,1431248
2024-11-12,AMGN,231.53,234.87,216.39,226.26,4857197
2024-11-12,PDD,378.46,381.31,368.77,377.18,4945011
2024-11-12,AMAT,315.59,331.57,310.17,314.97,3870400
2024-11-12,PANW,334.95,349.82,326.36,347.91,1357144
2024-11-12,ADP,411.75,421.29,404.2,419.56,3067055
2024-11-12,VRTX,142.11,149.27,136.86,141.09,4709840
2024-11-12,GILD,328.52,336.58,321.48,322.98,3355556
2024-11-12,MU,71.04,88.32,65.25,69.02,2378075
2024-11-13,AAPL,247.39,257.1,244.39,249.55,955140
2024-11-13,MSFT,102.18,113.28,98.21,109.32,2870526
2024-11-13,GOOGL,182.93,197.64,165.08,173.83,1936070
2024-11-13,AMZN,357.82,363.28,348.43,358.42,2073219
2024-11-13,NVDA,464.79,475.35,461.24,463.37,1375527
2024-11-13,META,254.44,272.16,243.31,262.46,4051830
2024-11-13,TSLA,218.85,227.58,208.82,221.23,3205516
2024-11-13,AVGO,217.86,219.12,212.14,214.31,4417005
2024-11-13,COST,389.1,401.76,375.24,391.56,864247
2024-11-13,NFLX,167.11,186.37,159.42,167.99,2048237
2024-11-13,ASML,183.55,185.51,163.66,175.54,3059823
2024-11-13,TMUS,409.14,424.87,406.75,414.98,938190
2024-11-13,CSCO,405.29,419.2,396.16,412.66,3622174
2024-11-13,PEP,148.12,149.65,142.59,148.17,984784
2024-11-13,AZN,376.27,391.11,360.76,376.66,1300513
2024-11-13,LIN,137.89,140.54,124.99,130.59,2646469
2024-11-13,AMD,341.72,346.38,328.21,341.02,4235274
2024-11-13,ADBE,458.94,478.7,448.78,459.07,770297
2024-11-13,ISRG,295.14,314.57,275.75,309.95,4625071
2024-11-13,INTU,109.72,112.98,105.9,108.77,3779729
2024-11-13,QCOM,51.44,58.85,41.54,43.51,3001999
2024-11-13,TXN,194.41,206.78,191.26,192.93,3446446
2024-11-13,BKNG,424.31,430.98,409.43,412.44,2488660
2024-11-13,ARM,490.89,499.24,480.5,488.57,1162070
2024-11-13,CMCSA,115.53,121.22,102.65,116.44,2316788
2024-11-13,HON,428.31,448.19,411.62,424.62,4164993
2024-11-13,AMGN,485.29,500.54,478.93,496.61,889634
2024-11-13,PDD,424.08,441.82,412.57,420.39,3421837
2024-11-13,AMAT,75.68,89.32,60.19,60.26,2388149
2024-11-13,PANW,407.17,415.56,395.31,415.45,3565674
2024-11-13,ADP,211.57,224.94,207.53,211.51,2500285
2024-11-13,VRTX,236.2,237.32,233.3,235.95,1021470
2024-11-13,GILD,218.53,235.0,217.4,233.34,4681508
2024-11-13,MU,444.53,449.89,425.17,444.49,1174662
2024-11-14,AAPL,157.25,170.36,146.35,151.18,4863259
2024-11-14,MSFT,176.45,193.94,159.71,191.51,4664620
2024-11-14,GOOGL,444.8,451.66,440.42,445.47,1910776
2024-11-14,AMZN,131.87,140.95,113.26,129.25,1128566
2024-11-14,NVDA,463.39,477.02,457.09,460.29,4912512
2024-11-14,META,117.43,136.04,97.83,100.84,798533
2024-11-14,TSLA,73.03,92.14,61.69,84.55,3494464
2024-11-14,AVGO,491.58,499.67,474.57,495.12,947644
2024-11-14,COST,165.95,177.3,164.47,168.77,2349060
2024-11-14,NFLX,193.29,199.73,178.56,189.57,1444898
2024-11-14,ASML,231.67,249.89,217.71,236.04,1475830
2024-11-14,TMUS,460.76,468.85,452.96,467.31,1242337
2024-11-14,CSCO,86.27,98.98,74.5,83.34,4242482
2024-11-14,PEP,424.99,444.52,420.91,424.08,3067369
2024-11-14,AZN,406.87,411.35,392.16,411.18,937424
2024-11-14,LIN,164.5,167.76,156.69,165.22,4334875
2024-11-14,AMD,386.04,394.28,371.47,384.5,2072865
2024-11-14,ADBE,109.51,121.16,97.29,110.97,836776
2024-11-14,ISRG,456.91,458.9,446.13,449.31,4794191
2024-11-14,INTU,124.39,132.02,118.61,124.22,2278226
2024-11-14,QCOM,219.64,227.77,209.21,223.93,1332166
2024-11-14,TXN,126.11,134.92,121.03,134.46,890774
2024-11-14,BKNG,61.26,67.72,58.44,64.62,3025844
2024-11-14,ARM,112.98,114.03,98.59,100.98,2921323
2024-11-14,CMCSA,231.98,240.67,218.21,224.01,4522677
2024-11-14,HON,253.7,262.88,234.55,241.08,501446
2024-11-14,AMGN,448.48,457.75,444.28,445.76,4887401
2024-11-14,PDD,402.17,415.55,392.65,404.04,3772022
2024-11-14,AMAT,358.87,378.48,342.24,349.42,1373339
2024-11-14,PANW,126.49,130.08,108.28,116.3,3399181
2024-11-14,ADP,262.41,265.43,248.58,254.39,2143961
2024-11-14,VRTX,277.83,296.95,262.77,288.98,3244254
2024-11-14,GILD,471.62,476.07,457.45,472.65,623078
2024-11-14,MU,327.73,346.65,315.91,328.67,2093055
2024-11-15,AAPL,481.92,496.99,463.98,468.99,4400559
2024-11-15,MSFT,274.39,284.07,264.67,269.93,1003370
2024-11-15,GOOGL,83.01,91.47,67.66,68.2,2874649
2024-11-15,AMZN,297.3,313.4,284.69,298.8,749445
2024-11-15,NVDA,323.89,332.23,318.12,328.71,3963995
2024-11-15,META,429.28,445.14,410.02,425.57,1140216
2024-11-15,TSLA,138.38,144.39,119.95,120.82,1080911
2024-11-15,AVGO,324.18,329.05,312.53,315.05,1442443
2024-11-15,COST,165.83,170.71,158.69,161.2,4491457
2024-11-15,NFLX,93.36,98.48,80.07,96.14,1275028
2024-11-15,ASML,153.15,161.38,151.93,158.88,2961774
2024-11-15,TMUS,157.99,168.0,148.02,157.92,2879260
2024-11-15,CSCO,394.42,407.5,391.1,395.9,4645821
2024-11-15,PEP,496.65,506.79,477.3,499.11,3220626
2024-11-15,AZN,189.43,200.03,183.56,183.84,4939160
2024-11-15,LIN,455.23,460.82,451.61,457.22,603046
2024-11-15,AMD,337.5,357.21,328.84,339.35,2799309
2024-11-15,ADBE,483.94,493.89,478.68,492.4,1872331
2024-11-15,ISRG,283.41,293.88,266.94,267.58,4651766
2024-11-15,INTU,108.83,115.13,89.81,113.63,4393495
2024-11-15,QCOM,132.67,140.92,122.98,131.09,1554340
2024-11-15,TXN,171.53,188.27,155.67,174.54,4297134
2024-11-15,BKNG,310.11,312.56,293.39,298.67,1214392
2024-11-15,ARM,356.29,369.79,352.62,353.96,1052907
2024-11-15,CMCSA,192.61,205.4,189.54,197.53,1086428
2024-11-15,HON,72.48,78.04,65.93,66.6,967391
2024-11-15,AMGN,382.11,390.87,375.1,382.02,1245897
2024-11-15,PDD,51.04,62.83,40.83,44.18,1197979
2024-11-15,AMAT,152.54,159.16,138.66,146.16,944069
2024-11-15,PANW,409.7,421.45,398.84,417.64,2096849
2024-11-15,ADP,298.6,315.25,295.56,305.18,3601750
2024-11-15,VRTX,204.77,216.46,193.03,204.75,1645605
2024-11-15,GILD,483.54,497.07,467.67,471.21,2332904
2024-11-15,MU,51.19,54.1,31.51,52.8,1960759
2024-11-16,AAPL,271.2,284.18,253.16,283.52,2619146
2024-11-16,MSFT,285.9,300.68,270.91,279.53,4535468
2024-11-16,GOOGL,110.86,130.75,92.53,126.64,1543923
2024-11-16,AMZN,303.5,308.45,297.43,300.77,3626974
2024-11-16,NVDA,121.71,129.34,113.15,119.66,4021152
2024-11-16,META,438.5,452.12,428.58,441.39,949229
2024-11-16,TSLA,265.77,270.39,247.14,249.73,1454733
2024-11-16,AVGO,405.26,422.69,391.07,410.42,1718469
2024-11-16,COST,117.95,135.33,113.43,130.53,768144
2024-11-16,NFLX,258.34,266.05,254.96,256.99,4207942
2024-11-16,ASML,187.84,201.78,175.86,187.92,2793065
2024-11-16,TMUS,338.64,350.59,333.92,337.36,2422080
2024-11-16,CSCO,100.15,106.35,82.49,101.84,4592729
2024-11-16,PEP,270.34,273.82,260.39,267.68,3224929
2024-11-16,AZN,305.71,321.94,289.92,310.03,992900
2024-11-16,LIN,226.16,236.86,212.25,235.1,2721701
2024-11-16,AMD,58.33,60.63,41.88,46.99,4836679
2024-11-16,ADBE,415.22,417.21,407.0,409.98,1226700
2024-11-16,ISRG,103.65,108.59,92.6,104.71,3546853
2024-11-16,INTU,264.65,272.38,246.33,246.58,1830765
2024-11-16,QCOM,362.18,369.77,343.69,350.97,3669309
2024-11-16,TXN,267.9,269.91,249.51,263.84,2209424
2024-11-16,BKNG,266.45,285.55,262.21,272.42,3667891
2024-11-16,ARM,329.2,345.09,312.25,323.64,1894925
2024-11-16,CMCSA,379.87,393.55,362.68,390.27,4053312
2024-11-16,HON,175.89,181.32,163.8,178.59,505633
2024-11-16,AMGN,433.76,442.78,421.94,427.11,2234642
2024-11-16,PDD,288.32,291.41,285.01,289.98,3532193
2024-11-16,AMAT,462.08,469.77,449.06,450.91,1683636
2024-11-16,PANW,396.27,406.34,389.05,404.37,1604910
2024-11-16,ADP,179.13,186.54,166.65,178.84,4188467
2024-11-16,VRTX,265.54,280.67,246.53,266.22,4278067
2024-11-16,GILD,245.06,253.49,229.6,229.64,3230096
2024-11-16,MU,262.69,275.47,248.58,257.81,3675124
2024-11-17,AAPL,58.31,62.01,53.49,60.07,1657885
2024-11-17,MSFT,295.27,302.64,276.03,283.14,4688165
2024-11-17,GOOGL,340.2,354.29,334.06,350.01,654925
2024-11-17,AMZN,390.81,407.34,371.93,404.77,880660
2024-11-17,NVDA,115.58,128.14,101.7,122.54,819341
2024-11-17,META,80.58,94.35,77.7,87.29,2112534
2024-11-17,TSLA,495.09,507.31,492.22,503.11,582837
2024-11-17,AVGO,492.73,511.65,480.24,497.78,2489692
2024-11-17,COST,368.33,387.79,363.59,364.78,638603
2024-11-17,NFLX,405.48,419.54,394.98,405.99,1529349
2024-11-17,ASML,67.95,81.21,47.95,60.28,1136903
2024-11-17,TMUS,125.7,141.05,124.07,124.52,3454989
2024-11-17,CSCO,433.86,439.61,417.05,426.84,3287881
2024-11-17,PEP,83.67,85.13,76.69,77.27,4312802
2024-11-17,AZN,246.35,265.4,230.46,239.99,3305851
2024-11-17,LIN,127.11,137.06,121.12,134.96,664417
2024-11-17,AMD,237.98,253.12,232.97,241.1,2295820
2024-11-17,ADBE,187.86,203.55,175.54,191.14,812262
2024-11-17,ISRG,194.55,208.16,190.6,192.64,2005659
2024-11-17,INTU,326.75,342.92,314.28,323.14,4613955
2024-11-17,QCOM,94.86,104.16,84.78,99.61,4543075
2024-11-17,TXN,154.54,165.61,152.36,158.66,998918
2024-11-17,BKNG,125.65,136.25,114.45,116.18,2613627
2024-11-17,ARM,242.22,260.9,239.64,258.97,4676940
2024-11-17,CMCSA,189.73,195.56,170.67,182.05,3747486
2024-11-17,HON,461.85,469.66,445.57,468.27,4553884
2024-11-17,AMGN,233.75,240.75,218.76,224.94,1357947
2024-11-17,PDD,351.74,367.79,348.52,367.55,4305639
2024-11-17,AMAT,71.22,88.41,68.46,84.84,4429364
2024-11-17,PANW,445.31,462.86,441.38,441.69,2488135
2024-11-17,ADP,396.5,408.34,388.75,404.82,913332
2024-11-17,VRTX,112.24,132.06,99.94,120.04,1193655
2024-11-17,GILD,251.53,257.11,235.62,255.57,4337075
2024-11-17,MU,191.41,205.47,173.76,184.13,2788120
2024-11-18,AAPL,341.36,360.66,331.84,355.93,1210410
2024-11-18,MSFT,245.79,254.39,240.62,244.92,1025503
2024-11-18,GOOGL,384.54,386.83,375.89,381.13,2155783
2024-11-18,AMZN,343.44,351.43,327.13,337.3,3216560
2024-11-18,NVDA,487.09,497.62,473.43,489.21,2893768
2024-11-18,META,270.58,284.64,253.5,277.96,2180567
2024-11-18,TSLA,333.3,347.57,324.2,342.04,2637626
2024-11-18,AVGO,229.72,246.09,215.57,237.32,3779704
2024-11-18,COST,68.21,82.69,60.86,62.41,2339067
2024-11-18,NFLX,49.99,61.21,39.71,54.56,799118
2024-11-18,ASML,222.81,241.85,208.87,222.57,3305421
2024-11-18,TMUS,447.73,451.03,437.7,450.99,1841026
2024-11-18,CSCO,221.9,234.08,219.91,223.05,1064927
2024-11-18,PEP,478.53,486.92,471.87,473.4,4599249
2024-11-18,AZN,50.88,67.95,39.12,57.85,4178577
2024-11-18,LIN,471.28,476.3,467.11,467.75,2143044
2024-11-18,AMD,282.13,286.38,262.94,266.85,4165769
2024-11-18,ADBE,359.63,364.32,354.94,356.38,2234156
2024-11-18,ISRG,335.28,349.32,319.36,322.85,679267
2024-11-18,INTU,340.43,344.07,338.17,341.73,2164651
2024-11-18,QCOM,144.83,163.6,131.91,142.29,3546296
2024-11-18,TXN,104.05,113.03,97.43,102.54,4647793
2024-11-18,BKNG,281.75,286.34,270.43,282.43,4227138
2024-11-18,ARM,435.4,443.99,419.95,434.09,2310140
2024-11-18,CMCSA,185.98,198.98,173.1,181.37,670678
2024-11-18,HON,447.33,457.35,437.34,452.45,3848235
2024-11-18,AMGN,122.72,141.72,106.59,115.12,3390158
2024-11-18,PDD,439.31,456.45,429.64,456.28,3581260
2024-11-18,AMAT,139.94,150.89,136.37,147.31,2847286
2024-11-18,PANW,346.88,366.26,328.98,332.2,2870631
2024-11-18,ADP,339.17,352.68,320.36,328.99,3736970
2024-11-18,VRTX,459.28,464.26,450.2,456.47,1449755
2024-11-18,GILD,235.66,252.67,222.65,228.58,641427
2024-11-18,MU,497.33,502.74,495.16,500.06,2670098
2024-11-19,AAPL,328.58,338.27,309.73,324.04,3654315
2024-11-19,MSFT,438.31,439.59,424.25,439.14,1159832
2024-11-19,GOOGL,134.11,140.3,127.73,130.36,3013623
2024-11-19,AMZN,194.99,207.87,190.33,203.03,4910337
2024-11-19,NVDA,173.34,180.08,155.3,163.82,2714551
2024-11-19,META,234.04,251.59,221.95,226.24,1752657
2024-11-19,TSLA,152.1,159.85,140.61,153.6,3957081
2024-11-19,AVGO,193.61,210.39,181.19,198.66,2512248
2024-11-19,COST,127.37,147.17,121.7,122.04,4025483
2024-11-19,NFLX,251.25,267.87,231.29,233.19,3621563
2024-11-19,ASML,116.08,120.13,106.27,109.03,3562482
2024-11-19,TMUS,447.23,454.18,440.42,446.17,4992684
2024-11-19,CSCO,328.89,347.3,309.54,332.28,3195256
2024-11-19,PEP,91.38,104.67,78.05,80.92,3020971
2024-11-19,AZN,76.73,93.33,74.02,91.86,3581017
2024-11-19,LIN,455.01,470.99,437.72,446.16,798458
2024-11-19,AMD,221.58,224.81,219.34,220.42,1156747
2024-11-19,ADBE,239.93,245.92,223.08,240.71,3796084
2024-11-19,ISRG,143.38,156.7,135.1,148.21,721603
2024-11-19,INTU,352.78,368.89,336.09,342.27,803518
2024-11-19,QCOM,334.98,351.11,325.0,348.0,4141770
2024-11-19,TXN,179.43,199.0,168.0,191.75,2560886
2024-11-19,BKNG,223.08,227.18,214.41,222.07,1893480
2024-11-19,ARM,453.52,463.38,441.41,451.55,1769934
2024-11-19,CMCSA,234.67,238.81,229.56,232.0,3461839
2024-11-19,HON,137.18,148.26,133.37,148.2,4538721
2024-11-19,AMGN,353.38,368.31,334.34,350.22,4363287
2024-11-19,PDD,359.91,370.27,350.33,356.54,1591991
2024-11-19,AMAT,245.73,263.77,232.24,252.4,2488478
2024-11-19,PANW,215.96,225.03,209.25,210.23,2883809
2024-11-19,ADP,363.18,366.27,355.2,360.12,887230
2024-11-19,VRTX,136.53,154.99,134.16,140.72,3290683
2024-11-19,GILD,292.9,297.54,289.41,296.33,3886573
2024-11-19,MU,139.9,150.53,127.94,128.15,2967396
2024-11-20,AAPL,71.63,87.93,66.79,68.87,1603078
2024-11-20,MSFT,366.52,372.05,348.59,365.98,4051490
2024-11-20,GOOGL,462.1,467.75,454.65,457.89,4387810
2024-11-20,AMZN,294.89,306.52,277.57,297.08,1667132
2024-11-20,NVDA,426.99,441.9,416.1,419.33,4776476
2024-11-20,META,238.43,246.42,224.73,238.28,3072292
2024-11-20,TSLA,438.12,442.01,435.9,437.66,1958597
2024-11-20,AVGO,199.4,203.71,183.3,189.49,1610681
2024-11-20,COST,462.61,477.68,446.66,458.74,2040645
2024-11-20,NFLX,297.58,307.85,291.24,291.5,911045
2024-11-20,ASML,492.35,493.61,476.43,487.43,1021016
2024-11-20,TMUS,123.33,134.05,104.28,126.46,4445348
2024-11-20,CSCO,215.62,220.74,201.75,218.25,3385498
2024-11-20,PEP,246.55,254.85,237.56,242.37,3361892
2024-11-20,AZN,486.24,493.93,476.91,478.94,516333
2024-11-20,LIN,145.66,149.55,140.19,147.24,2513403
2024-11-20,AMD,416.48,428.42,398.06,423.02,565540
2024-11-20,ADBE,300.51,319.8,286.42,288.96,3350363
2024-11-20,ISRG,172.99,179.58,165.46,167.63,800181
2024-11-20,INTU,482.55,500.98,468.96,492.69,4089168
2024-11-20,QCOM,203.05,221.01,184.69,217.74,4706954
2024-11-20,TXN,415.89,423.49,410.12,411.66,4761756
2024-11-20,BKNG,455.62,475.02,441.25,451.61,3176320
2024-11-20,ARM,342.91,359.44,323.83,336.73,2028923
2024-11-20,CMCSA,362.55,382.13,360.62,377.29,1107628
2024-11-20,HON,385.88,391.7,378.21,383.12,4679237
2024-11-20,AMGN,395.55,396.89,377.11,394.95,3220808
2024-11-20,PDD,374.57,383.55,361.34,383.31,1078104
2024-11-20,AMAT,503.04,507.28,488.47,494.91,3841432
2024-11-20,PANW,352.01,359.51,343.38,356.57,3665413
2024-11-20,ADP,477.88,480.25,457.99,467.02,1347057
2024-11-20,VRTX,333.38,341.96,323.52,334.5,4012807
2024-11-20,GILD,179.04,181.46,167.0,169.74,3943026
2024-11-20,MU,239.4,258.67,230.3,257.98,4064911
2024-11-21,AAPL,435.66,453.78,421.48,447.06,1660457
2024-11-21,MSFT,101.61,121.56,89.23,95.38,2852833
2024-11-21,GOOGL,483.14,488.66,474.09,477.18,864306
2024-11-21,AMZN,108.85,126.46,97.34,125.15,683682
2024-11-21,NVDA,290.33,291.78,285.16,287.67,1456072
2024-11-21,META,148.45,156.43,130.43,140.07,986026
2024-11-21,TSLA,201.53,206.58,194.67,197.32,2744867
2024-11-21,AVGO,289.57,291.71,270.5,277.84,1368967
2024-11-21,COST,368.79,386.94,351.11,352.89,4731048
2024-11-21,NFLX,264.6,267.19,246.4,264.54,2365652
2024-11-21,ASML,386.38,395.39,382.21,394.65,680206
2024-11-21,TMUS,401.68,416.3,396.55,415.46,1100755
2024-11-21,CSCO,239.23,249.55,219.37,237.65,533883
2024-11-21,PEP,118.16,125.15,112.49,124.26,2936539
2024-11-21,AZN,261.29,278.23,255.67,258.76,4386757
2024-11-21,LIN,271.8,282.04,269.45,278.45,2028575
2024-11-21,AMD,204.86,223.05,189.41,212.16,4379616
2024-11-21,ADBE,434.3,453.96,433.17,443.28,1412577
2024-11-21,ISRG,483.1,495.89,473.2,473.73,3399419
2024-11-21,INTU,101.34,113.94,82.07,112.7,1773254
2024-11-21,QCOM,138.55,139.61,125.73,138.64,2272175
2024-11-21,TXN,362.08,371.15,352.16,354.94,1164662
2024-11-21,BKNG,385.93,401.2,381.17,386.09,2549620
2024-11-21,ARM,433.73,437.92,424.1,432.51,4727397
2024-11-21,CMCSA,258.59,272.6,252.04,256.88,4129446
2024-11-21,HON,165.68,184.5,164.55,177.58,2291925
2024-11-21,AMGN,442.66,452.77,432.08,448.98,3339934
2024-11-21,PDD,477.88,483.6,469.9,474.23,2293465
2024-11-21,AMAT,463.88,480.7,445.84,479.84,2501896
2024-11-21,PANW,77.48,89.66,63.07,83.46,1050006
2024-11-21,ADP,368.79,384.37,357.59,365.41,1971240
2024-11-21,VRTX,171.83,173.4,160.26,171.88,4077996
2024-11-21,GILD,182.62,193.11,167.56,178.52,1553429
2024-11-21,MU,334.2,341.24,324.48,330.18,1031768
2024-11-22,AAPL,419.07,438.06,409.91,422.76,4605236
2024-11-22,MSFT,503.3,516.64,489.86,498.96,1728139
2024-11-22,GOOGL,356.59,372.73,353.74,366.17,2203631
2024-11-22,AMZN,254.18,259.41,252.76,257.52,4188879
2024-11-22,NVDA,445.29,450.84,437.1,441.9,2084574
2024-11-22,META,432.96,439.29,427.26,435.02,3551498
2024-11-22,TSLA,390.42,396.24,380.42,384.13,2182446
2024-11-22,AVGO,288.96,294.17,285.96,292.3,3745114
2024-11-22,COST,124.05,139.76,109.45,112.44,2505198
2024-11-22,NFLX,198.6,217.24,185.15,193.49,3028169
2024-11-22,ASML,443.09,452.23,433.47,442.74,2094559
